Node1,Node2,Path type,Path,Delay
1,13,main,"[1, 2, 46, 45, 44, 43, 29, 13]",17008.147329640942
1,13,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 14, 13]",36141.486036035174
1,14,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14]",17804.819812520433
1,14,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 14]",35344.81355315568
1,15,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 15]",18443.701230258852
1,15,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 14, 15]",35983.6949708941
1,16,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16]",18931.444246004005
1,16,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 14, 16]",36471.437986639256
1,17,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17]",19800.649211013988
1,18,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18]",20705.54788314165
1,19,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19]",21138.802209952424
1,20,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20]",21105.181099542882
1,21,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21]",21332.343901070544
1,22,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20, 22]",22111.048786419673
1,23,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23]",20679.749952505103
1,24,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25, 24]",26111.365172973692
1,25,main,"[1, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25]",22029.745159983457
1,26,main,"[1, 2, 39, 27, 26]",4083.7634482371955
1,26,reserve,"[1, 6, 7, 4, 33, 27, 26]",9053.31544537371
1,27,main,"[1, 2, 39, 27]",3238.7833645518504
1,27,reserve,"[1, 6, 7, 4, 33, 27]",8208.335361688363
1,28,main,"[1, 2, 46, 45, 44, 43, 29, 28]",15799.480822010135
1,28,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28]",35037.011833820805
1,29,main,"[1, 2, 46, 45, 44, 43, 29]",15314.527622999702
1,29,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28, 29]",35521.965032831235
1,30,main,"[1, 6, 7, 4, 33, 30]",5402.309834567976
1,30,reserve,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31, 30]",45535.1050971851
1,31,main,"[1, 6, 7, 4, 33, 31]",5881.01894019771
1,31,reserve,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31]",44955.47371563323
1,32,main,"[1, 6, 7, 4, 33, 30, 32]",6285.4918776477925
1,32,reserve,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31, 30, 32]",46418.28714026491
1,33,main,"[1, 6, 7, 4, 33]",4954.862917442106
1,33,reserve,"[1, 2, 39, 27, 33]",6492.255808798109
1,34,main,"[1, 2, 46, 45, 34]",13226.98849463727
1,34,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28, 29, 34]",38914.87425253322
1,35,main,"[1, 6, 7, 4, 33, 31, 35]",13344.844094204711
1,35,reserve,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35]",37491.64856162623
1,36,main,"[1, 6, 7, 4, 33, 31, 36]",11340.5064910756
1,36,reserve,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 36]",39981.74137000681
1,37,main,"[1, 6, 7, 4, 33, 31, 37]",11161.238099287359
1,37,reserve,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 36, 37]",40195.808404072006
1,38,main,"[1, 2, 39, 27, 38]",4522.428038157874
1,38,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28, 29, 43, 44, 45, 47, 38]",47864.38966259759
1,39,main,"[1, 2, 39]",2578.5425667773293
1,39,reserve,"[1, 6, 7, 4, 33, 27, 39]",8868.576159462886
1,40,main,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40]",19658.524904154823
1,40,reserve,"[1, 6, 7, 4, 33, 31, 35, 40]",31177.967751676115
1,41,main,"[1, 2, 46, 45, 44, 43, 29, 28, 12, 40, 41]",23869.93555853756
1,41,reserve,"[1, 6, 7, 4, 33, 27, 38, 47, 45, 34, 42, 41]",31582.09276239003
1,42,main,"[1, 2, 46, 45, 34, 42]",19464.786901729138
1,42,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 41, 42]",40986.80722465871
1,43,main,"[1, 2, 46, 45, 44, 43]",13701.822137462495
1,43,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28, 29, 43]",37134.670518368446
1,44,main,"[1, 2, 46, 45, 44]",10510.081213228137
1,44,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28, 29, 43, 44]",40326.4114426028
1,45,main,"[1, 2, 46, 45]",7647.363833519889
1,45,reserve,"[1, 6, 7, 4, 33, 27, 38, 47, 45]",14167.240875580925
1,46,main,"[1, 2, 46]",4227.046961893827
1,46,reserve,"[1, 6, 7, 4, 33, 27, 38, 47, 45, 46]",17587.55774720699
1,47,main,"[1, 2, 39, 27, 38, 47]",6610.817853864992
1,47,reserve,"[1, 6, 7, 4, 33, 31, 35, 40, 12, 28, 29, 43, 44, 45, 47]",45775.99984689047
2,3,main,"[2, 3]",1825.1868998967338
2,3,reserve,"[2, 3]",1825.1868998967338
2,4,main,"[2, 4]",2737.5981220909985
2,4,reserve,"[2, 1, 6, 7, 4]",5605.017096666519
2,5,main,"[2, 4, 5]",20590.166533622225
2,5,reserve,"[2, 39, 27, 8, 5]",20885.411316081838
2,6,main,"[2, 1, 6]",2423.3681926662407
2,6,reserve,"[2, 4, 7, 6]",5919.247026091277
2,7,main,"[2, 1, 6, 7]",3685.3689705534293
2,7,reserve,"[2, 4, 7]",4657.246248204088
2,8,main,"[2, 39, 27, 8]",3307.0110475306396
2,8,reserve,"[2, 4, 33, 8]",5278.8217185572985
2,9,main,"[2, 39, 27, 8, 9]",3525.940175110588
2,9,reserve,"[2, 4, 33, 8, 9]",5497.750846137246
2,10,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19, 10]",20067.469002832637
2,11,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 11]",20077.694063631847
2,12,main,"[2, 46, 45, 44, 43, 29, 28, 12]",16191.006354802612
2,12,reserve,"[2, 4, 33, 31, 35, 40, 12]",31778.067326452805
2,13,main,"[2, 46, 45, 44, 43, 29, 13]",15127.241162543443
2,13,reserve,"[2, 4, 33, 31, 35, 40, 12, 14, 13]",35154.97322855715
2,14,main,"[2, 46, 45, 44, 43, 29, 13, 14]",15923.913645422936
2,14,reserve,"[2, 4, 33, 31, 35, 40, 12, 14]",34358.30074567766
2,15,main,"[2, 46, 45, 44, 43, 29, 13, 14, 15]",16562.795063161353
2,15,reserve,"[2, 4, 33, 31, 35, 40, 12, 14, 15]",34997.18216341608
2,16,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16]",17050.538078906506
2,16,reserve,"[2, 4, 33, 31, 35, 40, 12, 14, 16]",35484.92517916123
2,17,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 17]",17919.74304391649
2,18,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18]",18824.641716044156
2,19,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19]",19257.896042854925
2,20,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20]",19224.274932445387
2,21,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 21]",19451.43773397305
2,22,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20, 22]",20230.142619322174
2,23,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 23]",18798.843785407607
2,24,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25, 24]",24230.459005876197
2,25,main,"[2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25]",20148.83899288596
2,26,main,"[2, 39, 27, 26]",2202.8572811396984
2,26,reserve,"[2, 4, 33, 27, 26]",8066.802637895684
2,27,main,"[2, 39, 27]",1357.877197454353
2,27,reserve,"[2, 4, 33, 27]",7221.822554210339
2,28,main,"[2, 46, 45, 44, 43, 29, 28]",13918.574654912636
2,28,reserve,"[2, 4, 33, 31, 35, 40, 12, 28]",34050.49902634278
2,29,main,"[2, 46, 45, 44, 43, 29]",13433.621455902203
2,29,reserve,"[2, 4, 33, 31, 35, 40, 12, 28, 29]",34535.45222535321
2,30,main,"[2, 4, 33, 30]",4415.797027089952
2,30,reserve,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31, 30]",43654.19893008761
2,31,main,"[2, 4, 33, 31]",4894.506132719686
2,31,reserve,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31]",43074.567548535735
2,32,main,"[2, 4, 33, 30, 32]",5298.9790701697675
2,32,reserve,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31, 30, 32]",44537.38097316742
2,33,main,"[2, 4, 33]",3968.350109964082
2,33,reserve,"[2, 39, 27, 33]",4611.349641700611
2,34,main,"[2, 46, 45, 34]",11346.08232753977
2,34,reserve,"[2, 4, 33, 31, 35, 40, 12, 28, 29, 34]",37928.3614450552
2,35,main,"[2, 4, 33, 31, 35]",12358.331286726687
2,35,reserve,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 35]",35610.74239452873
2,36,main,"[2, 4, 33, 31, 36]",10353.993683597575
2,36,reserve,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 36]",38100.835202909315
2,37,main,"[2, 4, 33, 31, 37]",10174.725291809336
2,37,reserve,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 36, 37]",38314.902236974514
2,38,main,"[2, 39, 27, 38]",2641.5218710603763
2,38,reserve,"[2, 46, 45, 47, 38]",10441.718506708932
2,39,main,"[2, 39]",697.6363996798319
2,39,reserve,"[2, 4, 33, 27, 39]",7882.063351984861
2,40,main,"[2, 46, 45, 44, 43, 29, 28, 12, 40]",17777.618737057324
2,40,reserve,"[2, 4, 33, 31, 35, 40]",30191.454944198096
2,41,main,"[2, 46, 45, 44, 43, 29, 28, 12, 40, 41]",21989.02939144006
2,41,reserve,"[2, 39, 27, 38, 47, 45, 34, 42, 41]",24731.634598156023
2,42,main,"[2, 46, 45, 34, 42]",17583.88073463164
2,42,reserve,"[2, 4, 33, 31, 35, 40, 41, 42]",40000.29441718069
2,43,main,"[2, 46, 45, 44, 43]",11820.915970364998
2,43,reserve,"[2, 4, 33, 31, 35, 40, 12, 28, 29, 43]",36148.157710890424
2,44,main,"[2, 46, 45, 44]",8629.175046130638
2,44,reserve,"[2, 4, 33, 31, 35, 40, 12, 28, 29, 43, 44]",39339.89863512478
2,45,main,"[2, 46, 45]",5766.457666422392
2,45,reserve,"[2, 39, 27, 38, 47, 45]",7316.782711346916
2,46,main,"[2, 46]",2346.1407947963294
2,46,reserve,"[2, 39, 27, 38, 47, 45, 46]",10737.099582972978
2,47,main,"[2, 39, 27, 38, 47]",4729.911686767495
2,47,reserve,"[2, 46, 45, 47]",8353.328691001814
3,4,main,"[3, 2, 4]",4562.785021987733
3,4,reserve,"[3, 2, 4]",4562.785021987733
3,5,main,"[3, 2, 4, 5]",22415.353433518954
3,5,reserve,"[3, 2, 39, 27, 8, 5]",22710.598215978567
3,6,main,"[3, 2, 1, 6]",4248.555092562975
3,6,reserve,"[3, 2, 4, 7, 6]",7744.433925988012
3,7,main,"[3, 2, 1, 6, 7]",5510.555870450164
3,7,reserve,"[3, 2, 4, 7]",6482.433148100823
3,8,main,"[3, 2, 39, 27, 8]",5132.197947427373
3,8,reserve,"[3, 2, 4, 33, 8]",7104.008618454034
3,9,main,"[3, 2, 39, 27, 8, 9]",5351.127075007321
3,10,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19, 10]",21892.655902729373
3,11,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 11]",21902.88096352858
3,12,main,"[3, 2, 46, 45, 44, 43, 29, 28, 12]",18016.193254699345
3,12,reserve,"[3, 2, 4, 33, 31, 35, 40, 12]",33603.25422634954
3,13,main,"[3, 2, 46, 45, 44, 43, 29, 13]",16952.42806244018
3,13,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 14, 13]",36980.16012845389
3,14,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14]",17749.10054531967
3,14,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 14]",36183.4876455744
3,15,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 15]",18387.981963058086
3,16,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16]",18875.724978803242
3,17,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17]",19744.929943813222
3,18,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18]",20649.828615940893
3,19,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19]",21083.082942751662
3,20,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20]",21049.46183234212
3,21,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21]",21276.624633869786
3,22,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20, 22]",22055.329519218907
3,23,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23]",20624.030685304344
3,24,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25, 24]",26055.64590577293
3,25,main,"[3, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25]",21974.025892782698
3,26,main,"[3, 2, 39, 27, 26]",4028.044181036432
3,27,main,"[3, 2, 39, 27]",3183.0640973510867
3,27,reserve,"[3, 2, 4, 33, 27]",9047.009454107074
3,28,main,"[3, 2, 46, 45, 44, 43, 29, 28]",15743.76155480937
3,28,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 28]",35875.685926239516
3,29,main,"[3, 2, 46, 45, 44, 43, 29]",15258.80835579894
3,29,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 28, 29]",36360.63912524995
3,30,main,"[3, 2, 4, 33, 30]",6240.983926986687
3,30,reserve,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31, 30]",45479.385829984334
3,31,main,"[3, 2, 4, 33, 31]",6719.693032616421
3,31,reserve,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31]",44899.75444843246
3,32,main,"[3, 2, 4, 33, 30, 32]",7124.165970066503
3,33,main,"[3, 2, 4, 33]",5793.537009860816
3,33,reserve,"[3, 2, 39, 27, 33]",6436.536541597344
3,34,main,"[3, 2, 46, 45, 34]",13171.269227436507
3,34,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 28, 29, 34]",39753.54834495194
3,35,main,"[3, 2, 4, 33, 31, 35]",14183.518186623422
3,35,reserve,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35]",37435.92929442546
3,36,main,"[3, 2, 4, 33, 31, 36]",12179.18058349431
3,36,reserve,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 36]",39926.02210280605
3,37,main,"[3, 2, 4, 33, 31, 37]",11999.91219170607
3,37,reserve,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 36, 37]",40140.08913687124
3,38,main,"[3, 2, 39, 27, 38]",4466.70877095711
3,38,reserve,"[3, 2, 46, 45, 47, 38]",12266.905406605667
3,39,main,"[3, 2, 39]",2522.8232995765657
3,39,reserve,"[3, 2, 39]",2522.8232995765657
3,40,main,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40]",19602.805636954057
3,40,reserve,"[3, 2, 4, 33, 31, 35, 40]",32016.641844094833
3,41,main,"[3, 2, 46, 45, 44, 43, 29, 28, 12, 40, 41]",23814.216291336794
3,42,main,"[3, 2, 46, 45, 34, 42]",19409.067634528372
3,42,reserve,"[3, 2, 4, 33, 31, 35, 40, 41, 42]",41825.48131707743
3,43,main,"[3, 2, 46, 45, 44, 43]",13646.102870261731
3,43,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 28, 29, 43]",37973.34461078716
3,44,main,"[3, 2, 46, 45, 44]",10454.361946027375
3,44,reserve,"[3, 2, 4, 33, 31, 35, 40, 12, 28, 29, 43, 44]",41165.08553502151
3,45,main,"[3, 2, 46, 45]",7591.644566319127
3,45,reserve,"[3, 2, 39, 27, 38, 47, 45]",9141.969611243649
3,46,main,"[3, 2, 46]",4171.327694693064
3,46,reserve,"[3, 2, 46]",4171.327694693064
3,47,main,"[3, 2, 39, 27, 38, 47]",6555.098586664229
3,47,reserve,"[3, 2, 46, 45, 47]",10178.515590898549
4,5,main,"[4, 5]",17852.568411531225
4,5,reserve,"[4, 33, 8, 5]",20119.623865017496
4,6,main,"[4, 7, 6]",3181.648904000279
4,6,reserve,"[4, 2, 1, 6]",5160.966314757239
4,7,main,"[4, 7]",1919.64812611309
4,7,reserve,"[4, 2, 1, 6, 7]",6422.967092644428
4,8,main,"[4, 33, 8]",2541.2235964663
4,8,reserve,"[4, 2, 39, 27, 8]",6044.609169621639
4,9,main,"[4, 33, 8, 9]",2760.1527240462487
4,9,reserve,"[4, 2, 39, 27, 8, 9]",6263.538297201588
4,10,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19, 10]",22805.067124923637
4,11,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 11]",22815.292185722847
4,12,main,"[4, 2, 46, 45, 44, 43, 29, 28, 12]",18928.60447689361
4,12,reserve,"[4, 33, 31, 35, 40, 12]",29040.4692043618
4,13,main,"[4, 2, 46, 45, 44, 43, 29, 13]",17864.83928463444
4,13,reserve,"[4, 33, 31, 35, 40, 12, 14, 13]",32417.375106466152
4,14,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14]",18661.511767513937
4,14,reserve,"[4, 33, 31, 35, 40, 12, 14]",31620.70262358666
4,15,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 15]",19300.393185252353
4,15,reserve,"[4, 33, 31, 35, 40, 12, 14, 15]",32259.584041325077
4,16,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16]",19788.136200997506
4,16,reserve,"[4, 33, 31, 35, 40, 12, 14, 16]",32747.327057070233
4,17,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17]",20657.34116600749
4,18,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18]",21562.239838135156
4,19,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 17, 18, 19]",21995.49416494592
4,20,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20]",21961.873054536387
4,21,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21]",22189.035856064045
4,22,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23, 20, 22]",22967.74074141317
4,23,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 23]",21536.441907498607
4,24,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25, 24]",26968.057127967193
4,25,main,"[4, 2, 46, 45, 44, 43, 29, 13, 14, 16, 21, 25]",22886.437114976958
4,26,main,"[4, 2, 39, 27, 26]",4940.455403230697
4,26,reserve,"[4, 33, 27, 26]",5329.204515804686
4,27,main,"[4, 2, 39, 27]",4095.4753195453522
4,27,reserve,"[4, 33, 27]",4484.224432119341
4,28,main,"[4, 2, 46, 45, 44, 43, 29, 28]",16656.172777003634
4,28,reserve,"[4, 33, 31, 35, 40, 12, 28]",31312.90090425178
4,29,main,"[4, 2, 46, 45, 44, 43, 29]",16171.2195779932
4,29,reserve,"[4, 33, 31, 35, 40, 12, 28, 29]",31797.854103262212
4,30,main,"[4, 33, 30]",1678.1989049989538
4,30,reserve,"[4, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31, 30]",46391.7970521786
4,31,main,"[4, 33, 31]",2156.908010628688
4,31,reserve,"[4, 2, 46, 45, 44, 43, 29, 28, 12, 40, 35, 31]",45812.165670626724
4,32,main,"[4, 33, 30, 32]",2561.3809480787695
