Node1,Node2,Path type,Path,Delay
1,2,reserve,"[1, 0, 2]",11401.039762927192
1,3,main,"[1, 0, 3]",8776.241490799164
1,3,reserve,"[1, 37, 46, 3]",20402.8749066233
1,4,main,"[1, 0, 3, 24, 6, 4]",39321.094478693696
1,4,reserve,"[1, 37, 43, 30, 9, 5, 4]",109144.72414648734
1,5,main,"[1, 0, 3, 24, 5]",38759.73856571221
1,5,reserve,"[1, 37, 43, 30, 9, 5]",106854.57848839507
1,6,main,"[1, 0, 3, 24, 6]",37340.826167935236
1,6,reserve,"[1, 37, 43, 30, 9, 6]",107174.67326101121
1,7,main,"[1, 0, 3, 24, 7]",41783.51218017429
1,7,reserve,"[1, 37, 43, 30, 9, 7]",112250.96774939049
1,8,main,"[1, 0, 9, 8]",37966.108389165
1,8,reserve,"[1, 37, 46, 3, 24, 5, 8]",51265.909355980366
1,9,main,"[1, 0, 9]",37085.47713550497
1,9,reserve,"[1, 37, 46, 3, 24, 6, 9]",51046.80989863322
1,13,main,"[1, 37, 43, 30, 40, 13]",99046.65492826565
1,13,reserve,"[1, 0, 45, 31, 40, 13]",101220.95176361968
1,20,main,"[1, 37, 43, 30, 20]",65748.34292172274
1,20,reserve,"[1, 0, 45, 31, 20]",68090.47132443506
1,24,main,"[1, 0, 3, 24]",35680.410491354916
1,24,reserve,"[1, 37, 43, 31, 24]",107832.02287787636
1,26,main,"[1, 37, 43, 26]",19976.69913521587
1,26,reserve,"[1, 0, 43, 26]",26054.498203587103
1,28,main,"[1, 37, 43, 30, 40, 39, 28]",95268.2639655816
1,29,main,"[1, 37, 43, 31, 29]",73988.39690626452
1,29,reserve,"[1, 0, 45, 30, 29]",76338.84667740438
1,30,main,"[1, 37, 43, 30]",60217.68934022191
1,30,reserve,"[1, 0, 45, 30]",62474.98182418361
1,31,main,"[1, 37, 43, 31]",61950.86279104277
1,31,reserve,"[1, 0, 45, 31]",64085.48151323262
1,32,main,"[1, 0, 3, 24, 5, 32]",43057.4209859887
1,32,reserve,"[1, 37, 43, 30, 9, 5, 32]",111152.26090867157
1,34,main,"[1, 37, 43, 30, 34]",77869.31639304108
1,34,reserve,"[1, 0, 45, 30, 34]",80126.60887700279
1,35,main,"[1, 37, 43, 30, 35]",74622.00548399697
1,35,reserve,"[1, 0, 45, 31, 29, 35]",81515.86330150471
1,36,main,"[1, 37, 43, 30, 36]",104078.32088782737
1,36,reserve,"[1, 0, 45, 31, 29, 36]",117343.16644099075
1,37,main,"[1, 37]",8630.67523313872
1,37,reserve,"[1, 2, 37]",10304.397072421261
1,38,main,"[1, 37, 38]",10382.573744553
1,38,reserve,"[1, 0, 44, 38]",35681.41612977721
1,39,main,"[1, 37, 43, 30, 40, 39]",87370.91540847077
1,39,reserve,"[1, 0, 45, 31, 40, 39]",89545.2122438248
1,40,main,"[1, 37, 43, 30, 40]",85842.22399980378
1,40,reserve,"[1, 0, 45, 31, 40]",88016.52083515782
1,41,main,"[1, 37, 43, 30, 40, 41]",90180.73444389942
1,41,reserve,"[1, 0, 45, 31, 40, 41]",92355.03127925347
1,42,main,"[1, 37, 43, 42]",77678.42455671827
1,42,reserve,"[1, 0, 45, 30, 42]",100246.0053942111
1,43,main,"[1, 37, 43]",19892.263179910886
1,43,reserve,"[1, 0, 43]",25970.062248282116
1,44,main,"[1, 37, 44]",18247.087198235058
1,44,reserve,"[1, 0, 44]",25022.752766015863
1,45,main,"[1, 0, 45]",25239.195481113304
1,45,reserve,"[1, 37, 43, 45]",25408.979752651925
1,46,main,"[1, 0, 3, 46]",14310.642757191874
1,46,reserve,"[1, 37, 46]",14868.47364023059
2,3,main,"[2, 0, 3]",5798.023036637448
2,3,reserve,"[2, 37, 46, 3]",17369.62849208444
2,4,main,"[2, 0, 3, 24, 6, 4]",36342.87602453198
2,4,reserve,"[2, 37, 43, 30, 9, 5, 4]",106111.4777319485
2,5,main,"[2, 0, 3, 24, 5]",35781.52011155049
2,5,reserve,"[2, 37, 43, 30, 9, 5]",103821.33207385622
2,6,main,"[2, 0, 3, 24, 6]",34362.60771377352
2,6,reserve,"[2, 37, 43, 30, 9, 6]",104141.42684647236
2,7,main,"[2, 0, 3, 24, 7]",38805.29372601258
2,7,reserve,"[2, 37, 43, 30, 9, 7]",109217.72133485165
2,8,main,"[2, 0, 9, 8]",34987.88993500328
2,8,reserve,"[2, 37, 46, 3, 24, 5, 8]",48232.66294144151
2,9,main,"[2, 0, 9]",34107.25868134325
2,9,reserve,"[2, 37, 46, 3, 24, 6, 9]",48013.56348409437
2,13,main,"[2, 37, 43, 30, 40, 13]",96013.40851372678
2,13,reserve,"[2, 0, 45, 31, 40, 13]",98242.73330945798
2,20,main,"[2, 37, 43, 30, 20]",62715.09650718387
2,20,reserve,"[2, 0, 45, 31, 20]",65112.25287027333
2,24,main,"[2, 0, 3, 24]",32702.1920371932
2,24,reserve,"[2, 37, 43, 31, 24]",104798.7764633375
2,26,main,"[2, 37, 43, 26]",16943.45272067701
2,26,reserve,"[2, 0, 43, 26]",23076.27974942539
2,28,main,"[2, 37, 43, 30, 40, 39, 28]",92235.01755104274
2,29,main,"[2, 37, 43, 31, 29]",70955.15049172565
2,29,reserve,"[2, 0, 45, 30, 29]",73360.62822324267
2,30,main,"[2, 37, 43, 30]",57184.44292568305
2,30,reserve,"[2, 0, 45, 30]",59496.7633700219
2,31,main,"[2, 37, 43, 31]",58917.61637650391
2,31,reserve,"[2, 0, 45, 31]",61107.2630590709
2,32,main,"[2, 0, 3, 24, 5, 32]",40079.202531826995
2,32,reserve,"[2, 37, 43, 30, 9, 5, 32]",108119.01449413272
2,34,main,"[2, 37, 43, 30, 34]",74836.06997850223
2,34,reserve,"[2, 0, 45, 30, 34]",77148.39042284108
2,35,main,"[2, 37, 43, 30, 35]",71588.75906945812
2,35,reserve,"[2, 0, 45, 31, 29, 35]",78537.64484734299
2,36,main,"[2, 37, 43, 30, 36]",101045.0744732885
2,36,reserve,"[2, 0, 45, 31, 29, 36]",114364.94798682905
2,37,main,"[2, 37]",5597.42881859986
2,37,reserve,"[2, 1, 37]",13337.64348696012
2,38,main,"[2, 37, 38]",7349.32733001414
2,38,reserve,"[2, 0, 44, 38]",32703.19767561549
2,39,main,"[2, 37, 43, 30, 40, 39]",84337.6689939319
2,39,reserve,"[2, 0, 45, 31, 40, 39]",86566.99378966309
2,40,main,"[2, 37, 43, 30, 40]",82808.97758526492
2,40,reserve,"[2, 0, 45, 31, 40]",85038.3023809961
2,41,main,"[2, 37, 43, 30, 40, 41]",87147.48802936057
2,41,reserve,"[2, 0, 45, 31, 40, 41]",89376.81282509175
2,42,main,"[2, 37, 43, 42]",74645.1781421794
2,42,reserve,"[2, 0, 45, 30, 42]",97267.7869400494
2,43,main,"[2, 37, 43]",16859.016765372024
2,43,reserve,"[2, 0, 43]",22991.843794120403
2,44,main,"[2, 37, 44]",15213.8407836962
2,44,reserve,"[2, 0, 44]",22044.534311854146
2,45,main,"[2, 0, 45]",22260.97702695159
2,45,reserve,"[2, 37, 43, 45]",22375.733338113063
2,46,main,"[2, 0, 3, 46]",11332.424303030157
2,46,reserve,"[2, 37, 46]",11835.22722569173
3,4,main,"[3, 24, 6, 4]",30544.85298789453
3,4,reserve,"[3, 0, 9, 5, 4]",35531.861609565196
3,5,main,"[3, 24, 5]",29983.49707491304
3,5,reserve,"[3, 0, 9, 5]",33241.71595147293
3,6,main,"[3, 24, 6]",28564.58467713607
3,6,reserve,"[3, 0, 9, 6]",33561.81072408908
3,7,main,"[3, 24, 7]",33007.270689375124
3,7,reserve,"[3, 0, 9, 7]",38638.10521246836
3,8,main,"[3, 24, 5, 8]",30863.034449357077
3,8,reserve,"[3, 0, 9, 8]",32363.091662875253
3,9,main,"[3, 24, 6, 9]",30643.93499200993
3,9,reserve,"[3, 0, 9]",31482.460409215222
3,13,main,"[3, 24, 40, 13]",92539.45378670067
3,13,reserve,"[3, 45, 31, 40, 13]",94651.91313871361
3,20,main,"[3, 45, 30, 20]",61436.59678077839
3,20,reserve,"[3, 46, 43, 31, 20]",65878.68935450137
3,24,main,"[3, 24]",26904.16900055575
3,24,reserve,"[3, 0, 9, 6, 24]",35222.2264006694
3,26,main,"[3, 46, 43, 26]",19899.535887472044
3,26,reserve,"[3, 0, 43, 26]",20451.481477297362
3,28,main,"[3, 24, 40, 39, 28]",88761.06282401663
3,29,main,"[3, 45, 31, 29]",69553.9770035483
3,29,reserve,"[3, 46, 43, 30, 29]",74004.39094569885
3,30,main,"[3, 45, 30]",55905.94319927756
3,30,reserve,"[3, 46, 43, 30]",60140.526092478074
3,31,main,"[3, 45, 31]",57516.44288832655
3,31,reserve,"[3, 46, 43, 31]",61873.69954329894
3,32,main,"[3, 24, 5, 32]",34281.179495189535
3,32,reserve,"[3, 0, 9, 5, 32]",37539.39837174943
3,34,main,"[3, 45, 30, 34]",73557.57025209672
3,34,reserve,"[3, 46, 43, 30, 34]",77792.15314529726
3,35,main,"[3, 45, 30, 35]",70310.25934305262
3,35,reserve,"[3, 46, 43, 31, 29, 35]",79304.08133157104
3,36,main,"[3, 45, 30, 36]",99766.574746883
3,36,reserve,"[3, 46, 43, 31, 29, 36]",115131.38447105708
3,37,main,"[3, 0, 37]",10775.402717739607
3,37,reserve,"[3, 46, 37]",11772.19967348458
3,38,main,"[3, 0, 37, 38]",12527.301229153887
3,38,reserve,"[3, 46, 43, 44, 38]",32850.95351847584
3,39,main,"[3, 24, 40, 39]",80863.71426690578
3,39,reserve,"[3, 45, 31, 40, 39]",82976.17361891874
3,40,main,"[3, 24, 40]",79335.0228582388
3,40,reserve,"[3, 45, 31, 40]",81447.48221025174
3,41,main,"[3, 24, 40, 41]",83673.53330233444
3,41,reserve,"[3, 45, 31, 40, 41]",85785.99265434738
3,42,main,"[3, 46, 43, 42]",77601.26130897444
3,42,reserve,"[3, 45, 30, 42]",93676.96676930504
3,43,main,"[3, 46, 43]",19815.09993216706
3,43,reserve,"[3, 0, 43]",20367.045521992375
3,44,main,"[3, 0, 44]",19419.736039726118
3,44,reserve,"[3, 46, 37, 44]",21388.61163858092
3,45,main,"[3, 45]",18670.15685620724
3,45,reserve,"[3, 46, 45]",19003.660421962944
3,46,main,"[3, 46]",5534.40126639271
3,46,reserve,"[3, 0, 37, 46]",17013.201124831478
4,5,main,"[4, 5]",2290.1456580922704
4,5,reserve,"[4, 6, 9, 5]",5818.874167890023
4,6,main,"[4, 6]",1980.2683107584583
4,6,reserve,"[4, 5, 9, 6]",6128.751515223835
4,7,main,"[4, 6, 24, 7]",9743.785676158155
4,7,reserve,"[4, 5, 9, 7]",11205.046003603115
4,8,main,"[4, 5, 8]",3169.683032536307
4,8,reserve,"[4, 6, 9, 8]",4940.249879292351
4,9,main,"[4, 5, 9]",4049.401200349975
4,9,reserve,"[4, 6, 9]",4059.618625632318
4,13,main,"[4, 6, 24, 40, 13]",69275.9687734837
4,13,reserve,"[4, 5, 9, 30, 40, 13]",87756.00039430919
4,20,main,"[4, 6, 24, 31, 20]",53526.83388537481
4,20,reserve,"[4, 5, 9, 30, 20]",54457.68838776628
4,24,main,"[4, 6, 24]",3640.683987338779
4,24,reserve,"[4, 5, 24]",5369.473732449561
4,26,main,"[4, 6, 24, 3, 46, 43, 26]",50444.388875366574
4,26,reserve,"[4, 5, 9, 0, 43, 26]",52810.11832235315
4,28,main,"[4, 6, 24, 40, 39, 28]",65497.57781079967
4,29,main,"[4, 6, 24, 31, 29]",61559.37818939412
4,29,reserve,"[4, 5, 9, 30, 29]",62790.89965948621
4,30,main,"[4, 5, 9, 30]",48927.03480626544
4,30,reserve,"[4, 6, 24, 31, 30]",51379.9337532548
4,31,main,"[4, 6, 24, 31]",49521.84407417237
4,31,reserve,"[4, 5, 9, 30, 31]",50785.12448534787
4,32,main,"[4, 5, 32]",6587.828078368768
4,32,reserve,"[4, 5, 32]",6587.828078368768
4,34,main,"[4, 5, 9, 30, 34]",66578.66185908462
4,34,reserve,"[4, 6, 24, 31, 30, 34]",69031.56080607398
4,35,main,"[4, 5, 9, 30, 35]",63331.35095004051
4,35,reserve,"[4, 6, 24, 31, 29, 35]",66952.22586244447
4,36,main,"[4, 5, 9, 30, 36]",92787.6663538709
4,36,reserve,"[4, 6, 24, 31, 29, 36]",102779.52900193052
4,37,main,"[4, 6, 24, 3, 0, 37]",41320.25570563413
4,37,reserve,"[4, 5, 9, 30, 43, 37]",100514.04891334861
4,38,main,"[4, 6, 24, 3, 0, 37, 38]",43072.15421704841
4,38,reserve,"[4, 5, 9, 30, 44, 38]",102226.89481006359
4,39,main,"[4, 6, 24, 40, 39]",57600.22925368882
4,39,reserve,"[4, 5, 9, 30, 40, 39]",76080.26087451431
4,40,main,"[4, 6, 24, 40]",56071.537845021834
4,40,reserve,"[4, 5, 9, 30, 40]",74551.56946584731
4,41,main,"[4, 6, 24, 40, 41]",60410.04828911748
4,41,reserve,"[4, 5, 9, 30, 40, 41]",78890.07990994297
4,42,main,"[4, 5, 9, 30, 42]",86698.05837629292
4,42,reserve,"[4, 6, 24, 3, 46, 43, 42]",108146.11429686898
4,43,main,"[4, 6, 24, 3, 46, 43]",50359.952920061594
4,43,reserve,"[4, 5, 9, 0, 43]",52725.68236704815
4,44,main,"[4, 6, 24, 3, 0, 44]",49964.58902762064
4,44,reserve,"[4, 5, 9, 30, 44]",91568.23144630225
4,45,main,"[4, 6, 24, 3, 45]",49215.00984410177
4,45,reserve,"[4, 5, 9, 0, 45]",51994.81559987934
4,46,main,"[4, 6, 24, 3, 46]",36079.25425428724
4,46,reserve,"[4, 5, 9, 0, 37, 46]",49371.83796988725
5,6,main,"[5, 9, 6]",3838.605857131565
5,6,reserve,"[5, 4, 6]",4270.413968850728
5,7,main,"[5, 9, 7]",8914.900345510843
5,7,reserve,"[5, 24, 7]",9182.429763176668
5,8,main,"[5, 8]",879.537374444037
5,8,reserve,"[5, 9, 8]",2639.886795917737
5,9,main,"[5, 9]",1759.255542257705
5,9,reserve,"[5, 8, 9]",1760.168628104069
5,13,main,"[5, 24, 40, 13]",68714.61286050221
5,13,reserve,"[5, 9, 30, 40, 13]",85465.85473621692
5,20,main,"[5, 9, 30, 20]",52167.542729674
5,20,reserve,"[5, 24, 31, 20]",52965.47797239331
5,24,main,"[5, 24]",3079.32807435729
5,24,reserve,"[5, 9, 6, 24]",5499.021533711884
5,26,main,"[5, 24, 3, 46, 43, 26]",49883.03296238509
5,26,reserve,"[5, 9, 0, 43, 26]",50519.97266426087
5,28,main,"[5, 24, 40, 39, 28]",64936.22189781818
5,29,main,"[5, 9, 30, 29]",60500.754001393936
5,29,reserve,"[5, 24, 31, 29]",60998.02227641262
5,30,main,"[5, 9, 30]",46636.88914817316
5,30,reserve,"[5, 24, 31, 30]",50818.577840273305
5,31,main,"[5, 9, 30, 31]",48494.978827255596
5,31,reserve,"[5, 24, 31]",48960.48816119088
5,32,main,"[5, 32]",4297.682420276497
5,32,reserve,"[5, 32]",4297.682420276497
5,34,main,"[5, 9, 30, 34]",64288.516200992344
5,34,reserve,"[5, 24, 31, 30, 34]",68470.20489309248
5,35,main,"[5, 9, 30, 35]",61041.20529194824
5,35,reserve,"[5, 24, 31, 29, 35]",66390.86994946297
5,36,main,"[5, 9, 30, 36]",90497.52069577861
5,36,reserve,"[5, 24, 31, 29, 36]",102218.17308894904
5,37,main,"[5, 24, 3, 0, 37]",40758.89979265265
5,37,reserve,"[5, 9, 30, 43, 37]",98223.90325525634
5,38,main,"[5, 24, 3, 0, 37, 38]",42510.79830406693
5,38,reserve,"[5, 9, 30, 44, 38]",99936.74915197132
5,39,main,"[5, 24, 40, 39]",57038.87334070733
5,39,reserve,"[5, 9, 30, 40, 39]",73790.11521642203
5,40,main,"[5, 24, 40]",55510.18193204034
5,40,reserve,"[5, 9, 30, 40]",72261.42380775504
5,41,main,"[5, 24, 40, 41]",59848.69237613599
5,41,reserve,"[5, 9, 30, 40, 41]",76599.93425185069
5,42,main,"[5, 9, 30, 42]",84407.91271820065
5,42,reserve,"[5, 24, 3, 46, 43, 42]",107584.75838388749
5,43,main,"[5, 24, 3, 46, 43]",49798.5970070801
5,43,reserve,"[5, 9, 0, 43]",50435.53670895588
5,44,main,"[5, 24, 3, 0, 44]",49403.23311463915
5,44,reserve,"[5, 9, 30, 44]",89278.08578820997
5,45,main,"[5, 24, 3, 45]",48653.65393112027
5,45,reserve,"[5, 9, 0, 45]",49704.66994178707
5,46,main,"[5, 24, 3, 46]",35517.89834130575
5,46,reserve,"[5, 9, 0, 37, 46]",47081.69231179498
6,7,main,"[6, 24, 7]",7763.517365399696
6,7,reserve,"[6, 9, 7]",9234.995118126999
6,8,main,"[6, 9, 8]",2959.9815685338917
6,8,reserve,"[6, 4, 5, 8]",5149.951343294765
6,9,main,"[6, 9]",2079.3503148738596
6,9,reserve,"[6, 4, 5, 9]",6029.669511108434
6,13,main,"[6, 24, 40, 13]",67295.70046272525
6,13,reserve,"[6, 9, 30, 40, 13]",85785.94950883306
6,20,main,"[6, 24, 31, 20]",51546.56557461635
6,20,reserve,"[6, 9, 30, 20]",52487.63750229015
6,24,main,"[6, 24]",1660.4156765803205
6,24,reserve,"[6, 9, 5, 24]",6917.933931488855
6,26,main,"[6, 24, 3, 46, 43, 26]",48464.120564608114
6,26,reserve,"[6, 9, 0, 43, 26]",50840.067436877034
6,28,main,"[6, 24, 40, 39, 28]",63517.30950004121
6,29,main,"[6, 24, 31, 29]",59579.10987863566
6,29,reserve,"[6, 9, 30, 29]",60820.84877401009
6,30,main,"[6, 9, 30]",46956.98392078932
6,30,reserve,"[6, 24, 31, 30]",49399.66544249634
6,31,main,"[6, 24, 31]",47541.57576341391
6,31,reserve,"[6, 9, 30, 31]",48815.07359987174
6,32,main,"[6, 9, 5, 32]",8136.288277408062
6,32,reserve,"[6, 4, 5, 32]",8568.096389127228
6,34,main,"[6, 9, 30, 34]",64608.6109736085
6,34,reserve,"[6, 24, 31, 30, 34]",67051.29249531552
6,35,main,"[6, 9, 30, 35]",61361.300064564384
6,35,reserve,"[6, 24, 31, 29, 35]",64971.957551686006
6,36,main,"[6, 9, 30, 36]",90817.61546839475
6,36,reserve,"[6, 24, 31, 29, 36]",100799.26069117206
6,37,main,"[6, 24, 3, 0, 37]",39339.98739487568
6,37,reserve,"[6, 9, 30, 43, 37]",98543.9980278725
6,38,main,"[6, 24, 3, 0, 37, 38]",41091.88590628996
6,38,reserve,"[6, 9, 30, 44, 38]",100256.84392458746
6,39,main,"[6, 24, 40, 39]",55619.96094293036
6,39,reserve,"[6, 9, 30, 40, 39]",74110.20998903817
6,40,main,"[6, 24, 40]",54091.269534263374
6,40,reserve,"[6, 9, 30, 40]",72581.51858037118
6,41,main,"[6, 24, 40, 41]",58429.77997835902
6,41,reserve,"[6, 9, 30, 40, 41]",76920.02902446683
6,42,main,"[6, 9, 30, 42]",84728.0074908168
6,42,reserve,"[6, 24, 3, 46, 43, 42]",106165.84598611052
6,43,main,"[6, 24, 3, 46, 43]",48379.684609303134
6,43,reserve,"[6, 9, 0, 43]",50755.63148157204
6,44,main,"[6, 24, 3, 0, 44]",47984.32071686218
6,44,reserve,"[6, 9, 30, 44]",89598.18056082612
6,45,main,"[6, 24, 3, 45]",47234.74153334331
6,45,reserve,"[6, 9, 0, 45]",50024.76471440322
6,46,main,"[6, 24, 3, 46]",34098.98594352878
6,46,reserve,"[6, 9, 0, 37, 46]",47401.78708441114
7,8,main,"[7, 9, 8]",8036.276056913171
7,8,reserve,"[7, 24, 5, 8]",10061.967137620704
7,9,main,"[7, 9]",7155.644803253139
7,9,reserve,"[7, 24, 6, 9]",9842.867680273555
7,13,main,"[7, 24, 40, 13]",71738.38647496431
7,13,reserve,"[7, 9, 30, 40, 13]",90862.24399721234
7,20,main,"[7, 24, 31, 20]",55989.251586855404
7,20,reserve,"[7, 9, 30, 20]",57563.931990669436
7,24,main,"[7, 24]",6103.101688819376
7,24,reserve,"[7, 9, 6, 24]",10895.41079470732
7,26,main,"[7, 24, 3, 46, 43, 26]",52906.80657684717
7,26,reserve,"[7, 9, 0, 43, 26]",55916.36192525631
7,28,main,"[7, 24, 40, 39, 28]",67959.99551228026
7,29,main,"[7, 24, 31, 29]",64021.79589087471
7,29,reserve,"[7, 9, 30, 29]",65897.14326238938
7,30,main,"[7, 9, 30]",52033.2784091686
7,30,reserve,"[7, 24, 31, 30]",53842.3514547354
7,31,main,"[7, 24, 31]",51984.261775652965
7,31,reserve,"[7, 9, 30, 31]",53891.36808825103
7,32,main,"[7, 9, 5, 32]",13212.582765787341
7,32,reserve,"[7, 24, 5, 32]",13480.112183453164
7,34,main,"[7, 9, 30, 34]",69684.90546198779
7,34,reserve,"[7, 24, 31, 30, 34]",71493.97850755458
7,35,main,"[7, 9, 30, 35]",66437.59455294367
7,35,reserve,"[7, 24, 31, 29, 35]",69414.64356392506
7,36,main,"[7, 9, 30, 36]",95893.90995677405
7,36,reserve,"[7, 24, 31, 29, 36]",105241.94670341111
7,37,main,"[7, 24, 3, 0, 37]",43782.67340711473
7,37,reserve,"[7, 9, 30, 43, 37]",103620.29251625178
7,38,main,"[7, 24, 3, 0, 37, 38]",45534.57191852901
7,38,reserve,"[7, 9, 30, 44, 38]",105333.13841296674
7,39,main,"[7, 24, 40, 39]",60062.64695516942
7,39,reserve,"[7, 9, 30, 40, 39]",79186.50447741746
7,40,main,"[7, 24, 40]",58533.955546502424
7,40,reserve,"[7, 9, 30, 40]",77657.81306875046
7,41,main,"[7, 24, 40, 41]",62872.46599059808
7,41,reserve,"[7, 9, 30, 40, 41]",81996.32351284612
7,42,main,"[7, 9, 30, 42]",89804.30197919608
7,42,reserve,"[7, 24, 3, 46, 43, 42]",110608.53199834956
7,43,main,"[7, 24, 3, 46, 43]",52822.37062154219
7,43,reserve,"[7, 9, 0, 43]",55831.92596995131
7,44,main,"[7, 24, 3, 0, 44]",52427.00672910124
7,44,reserve,"[7, 9, 30, 44]",94674.4750492054
7,45,main,"[7, 24, 3, 45]",51677.427545582366
7,45,reserve,"[7, 9, 0, 45]",55101.05920278251
7,46,main,"[7, 24, 3, 46]",38541.67195576784
7,46,reserve,"[7, 9, 0, 37, 46]",52478.08157279042
8,9,main,"[8, 9]",880.631253660032
8,9,reserve,"[8, 5, 9]",2638.792916701742
8,13,main,"[8, 5, 24, 40, 13]",69594.15023494625
8,13,reserve,"[8, 9, 30, 40, 13]",84587.23044761924
8,20,main,"[8, 9, 30, 20]",51288.91844107633
8,20,reserve,"[8, 5, 24, 31, 20]",53845.015346837354
8,24,main,"[8, 5, 24]",3958.865448801327
8,24,reserve,"[8, 9, 6, 24]",4620.397245114212
8,26,main,"[8, 9, 0, 43, 26]",49641.348375663205
8,26,reserve,"[8, 5, 24, 3, 46, 43, 26]",50762.57033682913
8,28,main,"[8, 5, 24, 40, 39, 28]",65815.75927226222
8,29,main,"[8, 9, 30, 29]",59622.12971279627
8,29,reserve,"[8, 5, 24, 31, 29]",61877.55965085667
8,30,main,"[8, 9, 30]",45758.264859575494
8,30,reserve,"[8, 5, 24, 31, 30]",51698.11521471735
8,31,main,"[8, 9, 30, 31]",47616.35453865793
8,31,reserve,"[8, 5, 24, 31]",49840.025535634915
8,32,main,"[8, 5, 32]",5177.219794720535
8,32,reserve,"[8, 5, 32]",5177.219794720535
8,34,main,"[8, 9, 30, 34]",63409.891912394676
8,34,reserve,"[8, 5, 24, 31, 30, 34]",69349.74226753652
8,35,main,"[8, 9, 30, 35]",60162.58100335056
8,35,reserve,"[8, 5, 24, 31, 29, 35]",67270.40732390701
8,36,main,"[8, 9, 30, 36]",89618.89640718096
8,36,reserve,"[8, 5, 24, 31, 29, 36]",103097.71046339307
8,37,main,"[8, 9, 0, 37]",39965.26961610544
8,37,reserve,"[8, 5, 24, 3, 46, 37]",42635.23412284166
8,38,main,"[8, 9, 0, 37, 38]",41717.16812751972
8,38,reserve,"[8, 5, 24, 3, 46, 43, 44, 38]",63713.98796783292
8,39,main,"[8, 5, 24, 40, 39]",57918.41071515137
8,39,reserve,"[8, 9, 30, 40, 39]",72911.49092782436
8,40,main,"[8, 5, 24, 40]",56389.71930648438
8,40,reserve,"[8, 9, 30, 40]",71382.79951915736
8,41,main,"[8, 5, 24, 40, 41]",60728.22975058003
